field_1,id,latitude,longitude,elevation,name,COUNTYFP,COUNTYNS,GEOID,NAME_1
1034,USC00303781,40.71670,-73.63330,24.10000,HEMPSTEAD GARDEN CITY,059,00974128,36059,Nassau
1035,USC00303786,40.68330,-73.66670,11.90000,HEMPSTEAD MALVERNE,059,00974128,36059,Nassau
1036,USC00303792,44.03330,-75.65000,208.80000,HERRING,045,00974121,36045,Jefferson
1037,USC00303825,40.76670,-73.53330,45.70000,HICKSVILLE,059,00974128,36059,Nassau
1038,USC00303831,43.40000,-74.53330,512.10000,HIGGINS BAY,041,00974119,36041,Hamilton
1039,USC00303839,41.83330,-74.13330,43.00000,HIGH FALLS,111,00974153,36111,Ulster
1040,USC00303851,43.57530,-75.52080,537.40000,HIGHMARKET,049,00974123,36049,Lewis
1041,USC00303856,43.58330,-75.51670,542.80000,HIGHMARKET 1 SE,049,00974123,36049,Lewis
1042,USC00303864,42.13330,-74.48330,561.10000,HIGHMOUNT,111,00974153,36111,Ulster
1043,USC00303881,43.28330,-77.78330,88.10000,HILTON,055,00974126,36055,Monroe
1044,USC00303889,43.30000,-75.15000,347.80000,HINCKLEY 2 SW,065,00974131,36065,Oneida
1045,USC00303916,43.38330,-74.73330,573.00000,HOFFMEISTER 3 W,041,00974119,36041,Hamilton
1046,USC00303919,40.83330,-73.08330,24.10000,HOLBROOK,103,00974149,36103,Suffolk
1047,USC00303938,42.63330,-76.20000,342.90000,HOMER,023,00974110,36023,Cortland
1048,USC00303941,43.10000,-74.01670,429.80000,HOMESTEAD SANATARIUM,091,00974143,36091,Saratoga
1049,USC00303953,41.75000,-74.38330,131.10000,HONK FALLS,111,00974153,36111,Ulster
1050,USC00303955,42.79140,-77.51330,243.80000,HONEOYE,069,00974133,36069,Ontario
1051,USC00303957,42.95000,-77.58330,185.90000,HONEOYE FALLS,055,00974126,36055,Monroe
1052,USC00303959,41.85000,-73.68330,134.10000,HONEYMEAD BROOK,027,00974112,36027,Dutchess
1053,USC00303961,43.85250,-75.71580,450.50000,HOOKER 12 NNW,049,00974123,36049,Lewis
1054,USC00303965,42.90000,-73.35000,131.10000,HOOSICK FALLS,083,00974140,36083,Rensselaer
1055,USC00303970,43.31170,-74.24780,268.20000,HOPE,041,00974119,36041,Hamilton
1056,USC00303983,42.34890,-77.70440,403.90000,HORNELL ALMOND DAM,101,00974148,36101,Steuben
1057,USC00303986,42.15000,-76.83330,274.30000,HORSEHEADS,015,00974106,36015,Chemung
1058,USC00304024,42.25000,-73.78330,98.10000,HUDSON,021,00974109,36021,Columbia
1059,USC00304025,42.24750,-73.79220,9.10000,HUDSON CORRECTIONAL FACILITY,021,00974109,36021,Columbia
1060,USC00304045,42.23330,-78.23330,594.40000,HUMPHREY,003,00974100,36003,Allegany
1061,USC00304052,42.20000,-74.21670,499.90000,HUNTER MTN,039,00974118,36039,Greene
1062,USC00304070,42.42720,-76.12530,424.90000,HUNTS CORNERS,023,00974110,36023,Cortland
1063,USC00304102,43.75470,-74.27560,509.00000,INDIAN LAKE 2SW,041,00974119,36041,Hamilton
1064,USC00304105,44.00000,-75.36670,292.60000,INDIAN RIVER,049,00974123,36049,Lewis
1065,USC00304111,43.06670,-74.76670,177.10000,INGHAMS,035,00974116,36035,Fulton
1066,USC00304174,42.44920,-76.44920,292.60000,ITHACA CORNELL UNIV,109,00974152,36109,Tompkins
1067,USC00304182,43.01670,-74.91670,118.90000,JACKSONBURG,043,00974120,36043,Herkimer
1068,USC00304206,42.10000,-79.25000,424.00000,JAMESTOWN,013,00974105,36013,Chautauqua
1069,USC00304207,42.11000,-79.15920,381.00000,JAMESTOWN 4 ENE,013,00974105,36013,Chautauqua
1070,USC00304208,42.11670,-79.23330,423.70000,JAMESTOWN WTR WKS,013,00974105,36013,Chautauqua
1071,USC00304234,41.78330,-74.93330,329.20000,JEFFERSONVILLE,105,00974150,36105,Sullivan
1072,USC00304271,42.91670,-73.51670,107.00000,JOHNSONVILLE,083,00974140,36083,Rensselaer
1073,USC00304332,44.18330,-73.80000,390.10000,KEENE VALLEY 1 W,031,00974114,36031,Essex
1074,USC00304348,42.78330,-76.36670,432.80000,KELLOGGSVILLE,011,00974104,36011,Cayuga
1075,USC00304353,43.33330,-78.03330,98.10000,KENDALL,073,00974135,36073,Orleans
1076,USC00304354,43.33860,-78.12890,97.50000,KENT,073,00974135,36073,Orleans
1077,USC00304415,42.66670,-76.61670,289.60000,KING FERRY,011,00974104,36011,Cayuga
1078,USC00304424,41.93330,-74.00000,85.00000,KINGSTON CITY HALL,111,00974153,36111,Ulster
1079,USC00304429,41.91670,-73.98330,3.00000,KINGSTON GAS PLT,111,00974153,36111,Ulster
1080,USC00304450,42.00000,-78.51670,723.00000,KNAPP CREEK,009,00974103,36009,Cattaraugus
1081,USC00304472,42.40000,-74.80000,580.00000,KORTRIGHT,025,00974111,36025,Delaware
1082,USC00304473,42.41670,-74.80000,527.30000,KORTRIGHT 2,025,00974111,36025,Delaware
1083,USC00304486,41.78330,-74.40000,220.10000,LACKAWACK,111,00974153,36111,Ulster
1084,USC00304520,44.10000,-74.00000,838.20000,LAKE COLDEN,031,00974114,36031,Essex
1085,USC00304525,42.25000,-74.90000,448.10000,LAKE DELAWARE,025,00974111,36025,Delaware
1086,USC00304529,43.43330,-73.71670,106.70000,LAKE GEORGE,113,00974154,36113,Warren
1087,USC00304530,43.43330,-73.71670,106.70000,LAKE GEORGE #1,113,00974154,36113,Warren
1088,USC00304531,40.86670,-73.11670,33.50000,LAKE GROVE,103,00974149,36103,Suffolk
1089,USC00304533,42.06670,-74.18330,342.00000,LAKE HILL,111,00974153,36111,Ulster
1090,USC00304537,43.26140,-73.83420,185.90000,LAKE LUZERNE,113,00974154,36113,Warren
1091,USC00304555,44.24890,-73.98500,591.30000,LAKE PLACID 2 S,031,00974114,36031,Essex
1092,USC00304563,40.83330,-73.13330,24.10000,LAKE RONKONKOMA,103,00974149,36103,Suffolk
1093,USC00304564,42.70690,-78.94970,206.00000,LAKEVIEW 1W,029,00974113,36029,Erie
1094,USC00304565,43.37140,-78.26640,82.30000,LAKESIDE,073,00974135,36073,Orleans
1095,USC00304575,42.44860,-74.46530,335.30000,LANSING MANOR,095,00974145,36095,Schoharie
1096,USC00304613,40.93330,-73.75000,11.90000,LARCHMONT,119,00974157,36119,Westchester
1097,USC00304632,40.73330,-73.93330,3.00000,LAUREL HILL,081,00974139,36081,Queens
1098,USC00304647,44.75830,-74.66920,142.00000,LAWRENCEVILLE 3 SW,089,00977309,36089,St. Lawrence
1099,USC00304673,42.81670,-75.26670,472.40000,LEONARDSVILLE,053,00974125,36053,Madison
1100,USC00304684,42.97360,-77.96720,272.80000,LE ROY 1E,037,00974117,36037,Genesee
1101,USC00304685,42.98330,-78.00000,280.40000,LEROY,037,00974117,36037,Genesee
1102,USC00304686,42.48330,-73.36670,283.50000,LEBANON SPRINGS,021,00974109,36021,Columbia
1103,USC00304698,42.58330,-78.03330,384.00000,LETCHWORTH PARK,051,00974124,36051,Livingston
1104,USC00304706,41.95000,-74.83330,580.00000,LEWBEACH,105,00974150,36105,Sullivan
1105,USC00304715,43.18330,-79.05000,100.90000,LEWISTON 1 N,063,00974130,36063,Niagara
1106,USC00304717,43.13330,-78.96670,192.00000,LEWISTON 3 SE,063,00974130,36063,Niagara
1107,USC00304723,42.23330,-74.33330,451.10000,LEXINGTON 1 SE,039,00974118,36039,Greene
1108,USC00304731,41.80170,-74.74000,481.60000,LIBERTY 1 NE,105,00974150,36105,Sullivan
1109,USC00304754,42.70000,-75.88330,387.10000,LINCKLAEN,017,00974107,36017,Chenango
1110,USC00304767,42.88330,-78.16670,342.00000,LINDEN,037,00974117,36037,Genesee
1111,USC00304772,42.06360,-77.14670,317.00000,LINDLEY 2N,101,00974148,36101,Steuben
1112,USC00304782,42.35000,-76.00000,297.50000,LISLE,007,00974102,36007,Broome
1113,USC00304784,42.38330,-76.10000,432.80000,LISLE,007,00974102,36007,Broome
1114,USC00304791,43.06030,-74.86860,272.20000,LITTLE FALLS CITY RSCH,043,00974120,36043,Herkimer
1115,USC00304796,43.03330,-74.86670,109.70000,LITTLE FALLS MILL ST,043,00974120,36043,Herkimer
1116,USC00304801,43.01670,-74.78330,94.20000,LITTLE FALLS 5 E,043,00974120,36043,Herkimer
1117,USC00304808,42.24720,-78.81250,495.30000,LITTLE VALLEY,009,00974103,36009,Cattaraugus
1118,USC00304836,42.67030,-76.47220,365.80000,LOCKE 2 W,011,00974104,36011,Cayuga
1119,USC00304844,43.18780,-78.60920,185.90000,LOCKPORT 4E,063,00974130,36063,Niagara
1120,USC00304849,43.20000,-78.63330,134.10000,LOCKPORT 4 NE,063,00974130,36063,Niagara
1121,USC00304912,43.79280,-75.48280,263.00000,LOWVILLE,049,00974123,36049,Lewis
1122,USC00304939,43.33920,-78.38920,102.70000,LYNDONVILLE,073,00974135,36073,Orleans
1123,USC00304940,43.31670,-78.38330,97.50000,LYNDONVILLE (1),073,00974135,36073,Orleans
1124,USC00304942,43.10000,-77.00000,129.80000,LYONS,117,00974156,36117,Wayne
1125,USC00304944,43.61670,-75.36670,243.80000,LYONS FALLS,049,00974123,36049,Lewis
1126,USC00304952,43.07310,-77.30190,142.00000,MACEDON,117,00974156,36117,Wayne
1127,USC00304957,43.95000,-76.11670,79.90000,MADISON BARRACKS,045,00974121,36045,Jefferson
1128,USC00304984,43.31670,-76.10000,136.90000,MALLORY,075,00974136,36075,Oswego
1129,USC00304995,44.85000,-74.38330,246.90000,MALONE (1),033,00974115,36033,Franklin
1130,USC00304996,44.84190,-74.30810,268.20000,MALONE,033,00974115,36033,Franklin
1131,USC00305032,42.38330,-74.31670,493.80000,MANORKILL,095,00974145,36095,Schoharie
1132,USC00305072,42.98330,-76.38330,313.90000,MARCELLUS SCS,067,00974132,36067,Onondaga
1133,USC00305110,41.18330,-73.83330,177.10000,MARYKNOLL,119,00974157,36119,Westchester
1134,USC00305113,42.46940,-75.01060,373.40000,EMMONS,077,00974137,36077,Otsego
1135,USC00305120,42.05000,-74.81670,463.90000,MARY SMITH,025,00974111,36025,Delaware
1136,USC00305129,44.98330,-74.78330,67.10000,MASSENA SNELL LOCK,089,00977309,36089,St. Lawrence
1137,USC00305142,40.98860,-72.51030,6.10000,MATTITUCK,103,00974149,36103,Suffolk
1138,USC00305171,43.00000,-76.76670,121.90000,MAYS POINT LOCK 25,099,00974147,36099,Seneca
1139,USC00305180,42.23940,-79.50780,421.20000,MAYVILLE,013,00974105,36013,Chautauqua
1140,USC00305199,43.61670,-75.11670,451.10000,MCKEEVER,049,00974123,36049,Lewis
1141,USC00305231,42.88330,-73.68330,11.90000,MECHANICVILLE 2 S,091,00974143,36091,Saratoga
1142,USC00305233,42.44220,-76.75860,460.20000,MECKLENBURG 4SW,097,00974146,36097,Schuyler
1143,USC00305235,40.81670,-72.98330,24.40000,MEDFORD,103,00974149,36103,Suffolk
1144,USC00305236,43.20920,-78.38940,167.60000,MEDINA,073,00974135,36073,Orleans
1145,USC00305248,42.85030,-73.60940,106.70000,MELROSE 1 NE,083,00974140,36083,Rensselaer
1146,USC00305255,43.05000,-73.90000,125.00000,MILTON CTR,091,00974143,36091,Saratoga
1147,USC00305276,41.80000,-74.43310,263.70000,MERRIMAN DAM,111,00974153,36111,Ulster
1148,USC00305283,41.38330,-73.65000,116.10000,MIDDLE BRANCH RSVR,079,00974138,36079,Putnam
1149,USC00305291,42.60000,-74.31670,220.10000,MIDDLEBURG,095,00974145,36095,Schoharie
1150,USC00305310,41.46030,-74.44890,213.40000,MIDDLETOWN 2 NW,071,00974134,36071,Orange
1151,USC00305312,41.43330,-74.41670,153.00000,MIDDLETOWN 2,071,00974134,36071,Orange
1152,USC00305334,41.85530,-73.67000,249.90000,MILLBROOK,027,00974112,36027,Dutchess
1153,USC00305346,41.95000,-73.51670,223.10000,MILLERTON,027,00974112,36027,Dutchess
1154,USC00305377,40.73280,-73.61830,29.30000,MINEOLA,059,00974128,36059,Nassau
1155,USC00305380,40.74940,-73.62330,30.50000,MINEOLA 1 NE,059,00974128,36059,Nassau
1156,USC00305382,40.73330,-73.65000,27.10000,MINEOLA 1 W,059,00974128,36059,Nassau
1157,USC00305388,41.73330,-74.23330,548.60000,MINNEWASKA,111,00974153,36111,Ulster
1158,USC00305426,41.76810,-74.15500,379.50000,MOHONK LAKE,111,00974153,36111,Ulster
1159,USC00305429,44.81670,-74.56670,61.00000,MOIRA,033,00974115,36033,Franklin
1160,USC00305435,41.57030,-74.79310,379.80000,MONGAUP VALLEY 4 SSW,105,00974150,36105,Sullivan
1161,USC00305438,43.76110,-75.68030,542.50000,MONTAGUE,049,00974123,36049,Lewis
1162,USC00305441,41.05000,-71.95000,3.00000,MONTAUK,103,00974149,36103,Suffolk
1163,USC00305489,43.38330,-74.73330,517.20000,MOREHOUSEVILLE,041,00974119,36041,Hamilton
1164,USC00305512,42.84170,-75.72640,512.40000,MORRISVILLE 6 SW,053,00974125,36053,Madison
1165,USC00305540,40.98330,-73.86670,243.80000,MOUNT HOPE,119,00974157,36119,Westchester
1166,USC00305560,42.46670,-73.40000,219.50000,MT LEBANON,021,00974109,36021,Columbia
1167,USC00305580,43.20000,-73.75000,323.10000,MOUNT MCGREGOR,091,00974143,36091,Saratoga
1168,USC00305597,42.73140,-77.90530,268.20000,MT MORRIS 2 W,051,00974124,36051,Livingston
1169,USC00305604,42.45000,-76.36670,502.90000,MT PLEASANT FARM,109,00974152,36109,Tompkins
1170,USC00305606,40.93310,-73.01920,15.20000,MOUNT SINAI,103,00974149,36103,Suffolk
1171,USC00305618,40.90000,-73.83330,47.20000,MOUNT VERNON,119,00974157,36119,Westchester
1172,USC00305635,42.61670,-77.40000,228.60000,NAPLES,069,00974133,36069,Ontario
1173,USC00305639,41.56670,-75.01670,225.60000,NARROWSBURG 4 SE,105,00974150,36105,Sullivan
1174,USC00305658,43.95000,-74.83330,518.20000,NEHASANE,041,00974119,36041,Hamilton
1175,USC00305671,41.83330,-74.65000,396.80000,NEVERSINK,105,00974150,36105,Sullivan
1176,USC00305673,42.32440,-78.86690,413.00000,CATTARAUGUS,009,00974103,36009,Cattaraugus
1177,USC00305675,42.28330,-78.91670,601.10000,NEW ALBION 1 W,009,00974103,36009,Cattaraugus
1178,USC00305676,42.31140,-78.90830,606.60000,NEW ALBION 2,009,00974103,36009,Cattaraugus
1179,USC00305679,43.04670,-77.08420,131.10000,NEWARK,117,00974156,36117,Wayne
1180,USC00305682,42.24640,-76.17670,301.80000,NEWARK VALLEY 1N,107,00974151,36107,Tioga
1181,USC00305687,42.61670,-75.33330,329.20000,NEW BERLIN,017,00974107,36017,Chenango
1182,USC00305692,42.61670,-75.43330,502.90000,NEW BERLIN 5 WSW,017,00974107,36017,Chenango
1183,USC00305711,43.96670,-74.21670,494.10000,NEWCOMB 3 W,031,00974114,36031,Essex
1184,USC00305714,43.97080,-74.22190,502.00000,NEWCOMB,031,00974114,36031,Essex
1185,USC00305715,43.29000,-78.72280,103.60000,NEWFANE 1W,063,00974130,36063,Niagara
1186,USC00305728,41.63330,-73.88330,46.00000,NEW HACKENSACK,027,00974112,36027,Dutchess
1187,USC00305743,42.23330,-74.70000,586.10000,NEW KINGSTON,025,00974111,36025,Delaware
1188,USC00305748,42.50000,-75.25000,376.10000,NEW LISBON,077,00974137,36077,Otsego
1189,USC00305751,43.20970,-75.64530,121.90000,NEW LONDON LOCK NO 22,065,00974131,36065,Oneida
1190,USC00305759,41.68330,-74.13330,128.00000,NEW PALTZ 4 SW,111,00974153,36111,Ulster
1191,USC00305769,43.20000,-74.91670,516.30000,NEWPORT 7 NE,043,00974120,36043,Herkimer
1192,USC00305796,40.59390,-73.98080,6.10000,NY AVE V BROOKLYN,047,00974122,36047,Kings
1193,USC00305798,40.60000,-73.96670,6.10000,NEW YORK BENSONHURST,047,00974122,36047,Kings
1194,USC00305799,40.86670,-73.88330,27.10000,NEW YORK BOTANICAL GRD,005,00974101,36005,Bronx
1195,USC00305804,40.73330,-73.93330,3.00000,NEW YORK LAUREL HILL,081,00974139,36081,Queens
1196,USC00305806,40.85000,-73.91670,54.90000,NEW YORK UNIV ST,005,00974101,36005,Bronx
1197,USC00305816,40.70000,-74.01670,3.00000,NEW YORK WB CITY,,,,
1198,USC00305821,40.63330,-74.11670,24.40000,NY WESTERLEIGH STAT IS,085,00974141,36085,Richmond
1199,USC00305840,43.11390,-78.93530,179.20000,NIAGARA FALLS INTL AP,063,00974130,36063,Niagara
1200,USC00305869,44.80530,-74.99970,70.10000,NORFOLK,089,00977309,36089,St. Lawrence
1201,USC00305917,42.51670,-77.46670,399.90000,NORTH COHOCTON SCS,101,00974148,36101,Steuben
1202,USC00305925,43.66110,-73.89690,271.30000,N CREEK 5 SE,113,00974154,36113,Warren
1203,USC00305965,44.48330,-75.71670,91.40000,NORTH HAMMOND,089,00977309,36089,St. Lawrence
1204,USC00305987,43.53330,-74.95000,558.10000,NORTH LAKE,043,00974120,36043,Herkimer
1205,USC00306019,40.90000,-73.35000,6.10000,NORTHPORT,103,00974149,36103,Suffolk
1206,USC00306028,43.18330,-76.88330,118.90000,NORTH ROSE,117,00974156,36117,Wayne
1207,USC00306042,42.35000,-74.28330,579.10000,WINDHAM NORTH SETTLEME,039,00974118,36039,Greene
1208,USC00306047,43.02190,-78.84670,182.90000,N TONAWANDA,063,00974130,36063,Niagara
1209,USC00306062,43.15920,-74.20420,240.80000,NORTHVILLE,035,00974116,36035,Fulton
1210,USC00306085,42.51170,-75.51970,301.40000,NORWICH,017,00974107,36017,Chenango
1211,USC00306098,43.86670,-75.18330,478.80000,NUMBER FOUR,049,00974123,36049,Lewis
1212,USC00306111,42.40000,-74.15000,200.90000,OAK HILL,039,00974118,36039,Greene
1213,USC00306119,41.50000,-74.65000,280.40000,OAKLAND VALLEY,105,00974150,36105,Sullivan
1214,USC00306138,40.63280,-73.62690,3.70000,OCEANSIDE,059,00974128,36059,Nassau
1215,USC00306164,44.72810,-75.44420,85.30000,OGDENSBURG 4 NE,089,00977309,36089,St. Lawrence
1216,USC00306168,41.73330,-74.06670,109.10000,OHIOVILLE,111,00974153,36111,Ulster
1217,USC00306179,43.70000,-75.00000,519.10000,OLD FORGE THENDARA,043,00974120,36043,Herkimer
1218,USC00306184,43.70250,-74.98390,532.80000,OLD FORGE,043,00974120,36043,Herkimer
1219,USC00306196,42.07360,-78.45170,432.80000,OLEAN,009,00974103,36009,Cattaraugus
1220,USC00306217,42.46030,-75.06420,350.50000,ONEONTA,077,00974137,36077,Otsego
1221,USC00306224,42.45000,-75.06670,328.90000,ONEONTA 1 S,077,00974137,36077,Otsego
1222,USC00306225,42.45000,-75.06670,351.10000,ONEONTA,077,00974137,36077,Otsego
1223,USC00306229,42.45000,-75.00000,353.90000,ONEONTA 3 SE,077,00974137,36077,Otsego
1224,USC00306232,42.46670,-75.06670,427.00000,ONEONTA STATE UNIV,077,00974137,36077,Otsego
1225,USC00306275,41.15000,-72.26670,3.00000,ORIENT 2 E,103,00974149,36103,Suffolk
1226,USC00306276,41.13220,-72.25830,0.90000,ORIENT PT SP,103,00974149,36103,Suffolk
1227,USC00306300,43.49920,-75.71220,332.80000,OSCEOLA,049,00974123,36049,Lewis
1228,USC00306301,41.15000,-73.86670,9.10000,OSSINING SING SING,119,00974157,36119,Westchester
1229,USC00306306,44.18330,-75.06670,396.20000,OSWEGATCHIE,089,00977309,36089,St. Lawrence
1230,USC00306314,43.46220,-76.49330,106.70000,OSWEGO E,075,00974136,36075,Oswego
1231,USC00306322,42.46670,-75.20000,460.90000,OTEGO,077,00974137,36077,Otsego
1232,USC00306346,42.61670,-76.81670,342.00000,OVID 4 S,099,00974147,36099,Seneca
1233,USC00306356,42.08110,-76.31780,246.90000,OWEGO 3 WSW,107,00974151,36107,Tioga
1234,USC00306365,42.50000,-75.73330,502.90000,OXFORD,017,00974107,36017,Chenango
1235,USC00306368,40.86670,-73.53330,12.20000,OYSTER BAY,059,00974128,36059,Nassau
1236,USC00306375,43.40000,-76.30000,142.30000,PALERMO,075,00974136,36075,Oswego
1237,USC00306376,43.33190,-76.26920,135.60000,PALERMO 2SSE,075,00974136,36075,Oswego
1238,USC00306411,44.63330,-74.83330,228.90000,PARISHVILLE 1 WNW,089,00977309,36089,St. Lawrence
1239,USC00306426,41.90000,-74.81670,445.00000,PARKSTON,105,00974150,36105,Sullivan
1240,USC00306441,40.79670,-73.00140,16.80000,PATCHOGUE 2 N,103,00974149,36103,Suffolk
1241,USC00306459,44.43330,-74.26670,509.00000,PAUL SMITHS,033,00974115,36033,Franklin
1242,USC00306464,42.91140,-77.98080,310.90000,PAVILION 2NE,037,00974117,36037,Genesee
1243,USC00306465,42.87330,-77.99250,353.60000,PAVILION 2,037,00974117,36037,Genesee
1244,USC00306479,41.93330,-74.38330,445.00000,PEEKAMOOSE,111,00974153,36111,Ulster
1245,USC00306480,43.10110,-78.71390,179.50000,PENDLETON 1NE,063,00974130,36063,Niagara
1246,USC00306510,42.67110,-77.06280,253.00000,PENN YAN,123,00974159,36123,Yates
1247,USC00306517,42.66670,-77.18330,303.90000,PENN YAN 8 W,123,00974159,36123,Yates
1248,USC00306523,42.72140,-78.00830,415.10000,PERRY,121,00974158,36121,Wyoming
1249,USC00306524,42.48330,-76.70000,316.40000,PERRY CITY,097,00974146,36097,Schuyler
1250,USC00306525,42.46470,-79.00310,368.80000,PERRYSBURG,009,00974103,36009,Cattaraugus
1251,USC00306527,42.45000,-79.01670,477.00000,PERRYSBURG 1 SW,009,00974103,36009,Cattaraugus
1252,USC00306538,44.56580,-73.57000,155.40000,PERU 2 WSW,019,00974108,36019,Clinton
1253,USC00306549,42.73330,-73.30000,353.90000,PETERSBURG 2 SE,083,00974140,36083,Rensselaer
1254,USC00306557,44.13330,-75.70000,147.80000,PHILADELPHIA,045,00974121,36045,Jefferson
1255,USC00306562,41.43330,-74.36670,134.10000,PHILLIPSBURG,071,00974134,36071,Orange
1256,USC00306567,42.08640,-74.31420,265.20000,PHOENICIA,111,00974153,36111,Ulster
1257,USC00306570,42.06750,-74.33560,323.10000,PHONECIA 2SW,111,00974153,36111,Ulster
1258,USC00306579,43.06670,-76.28330,121.90000,PHOENIX,067,00974132,36067,Onondaga
1259,USC00306623,43.46140,-74.52310,527.30000,PISECO,041,00974119,36041,Hamilton
1260,USC00306649,42.13890,-74.09140,619.40000,PLATTE CLOVE,039,00974118,36039,Greene
1261,USC00306659,44.65000,-73.46670,50.30000,PLATTSBURGH AFB,019,00974108,36019,Clinton
1262,USC00306660,44.69170,-73.45560,54.30000,PLATTSBURGH 1 S,019,00974108,36019,Clinton
1263,USC00306674,41.13140,-73.77580,97.50000,PLEASANTVILLE,119,00974157,36119,Westchester
1264,USC00306685,42.61670,-75.60000,390.10000,PLYMOUTH,017,00974107,36017,Chenango
1265,USC00306745,42.57000,-78.04060,356.00000,PORTAGEVILLE,121,00974158,36121,Wyoming
1266,USC00306747,42.37170,-79.48670,246.30000,PORTLAND1 SW,013,00974105,36013,Chautauqua
1267,USC00306765,44.05000,-73.45000,36.90000,PORT HENRY,031,00974114,36031,Essex
1268,USC00306768,40.95000,-73.06670,3.00000,PORT JEFFERSON,103,00974149,36103,Suffolk
1269,USC00306774,41.38920,-74.69060,176.80000,PORT JERVIS,071,00974134,36071,Orange
1270,USC00306789,42.03330,-78.33330,435.90000,PORTVILLE,009,00974103,36009,Cattaraugus
1271,USC00306810,44.66670,-75.00000,131.10000,POTSDAM,089,00977309,36089,St. Lawrence
1272,USC00306817,41.68330,-73.93330,31.10000,POUGHKEEPSIE,027,00974112,36027,Dutchess
1273,USC00306820,41.72690,-73.92030,76.50000,POUGHKEEPSIE,027,00974112,36027,Dutchess
1274,USC00306827,41.71670,-73.91670,67.10000,POUGHKEEPSIE PENDELL R,027,00974112,36027,Dutchess
1275,USC00306831,42.53330,-77.30000,591.90000,PRATTSBURG 2 NW,101,00974148,36101,Steuben
1276,USC00306833,42.51670,-77.26670,438.90000,PRATTSBURG,101,00974148,36101,Steuben
1277,USC00306839,42.32810,-74.44220,367.90000,PRATTSVILLE,039,00974118,36039,Greene
1278,USC00306842,42.31670,-74.43330,348.10000,PRATTSVILLE 2,039,00974118,36039,Greene
1279,USC00306848,42.43330,-74.20000,267.90000,PRESTON HOLLOW,001,00974099,36001,Albany
1280,USC00306867,43.56970,-76.11640,121.60000,PULASKI,075,00974136,36075,Oswego
1281,USC00306941,43.81670,-74.66670,542.80000,RAQUETTE LAKE,041,00974119,36041,Hamilton
1282,USC00306957,44.29610,-74.10280,493.80000,RAY BROOK,031,00974114,36031,Essex
1283,USC00306965,43.75000,-75.68330,550.50000,RECTORS CORNERS,049,00974123,36049,Lewis
1284,USC00306983,42.00000,-73.86670,67.10000,RED HOOK,027,00974112,36027,Dutchess
1285,USC00306988,43.64140,-75.88390,398.70000,REDFIELD 8N,075,00974136,36075,Oswego
1286,USC00306989,42.11670,-78.80000,412.10000,REDHOUSE,009,00974103,36009,Cattaraugus
1287,USC00306999,42.31670,-74.63330,622.10000,RELAY,025,00974111,36025,Delaware
1288,USC00307024,42.53330,-74.16670,527.90000,RENSSELAERVILLE 2 NW,001,00974099,36001,Albany
1289,USC00307033,41.93330,-73.91670,65.50000,RHINEBECK,027,00974112,36027,Dutchess
1290,USC00307035,41.88470,-73.86860,91.70000,RHINEBECK 4SE,027,00974112,36027,Dutchess
1291,USC00307069,42.36670,-76.21670,448.10000,RICHFORD,107,00974151,36107,Tioga
1292,USC00307070,42.35000,-76.20000,335.90000,RICHFORD,107,00974151,36107,Tioga
1293,USC00307077,43.56670,-76.05000,159.10000,RICHLAND,075,00974136,36075,Oswego
1294,USC00307088,42.63330,-74.55000,457.20000,RICHMONDVILLE,095,00974145,36095,Schoharie
1295,USC00307097,43.26670,-78.38330,128.00000,RIDGEWAY,073,00974135,36073,Orleans
1296,USC00307115,41.85000,-74.05000,11.90000,RIFTON 1 N,111,00974153,36111,Ulster
1297,USC00307129,43.60000,-73.73310,228.60000,RIVERBANK,113,00974154,36113,Warren
1298,USC00307134,40.96190,-72.71580,30.50000,RIVERHEAD RSCH FM,103,00974149,36103,Suffolk
1299,USC00307195,42.38330,-75.40000,313.90000,ROCKDALE,077,00974137,36077,Otsego
1300,USC00307205,41.60000,-74.60000,473.00000,ROCK HILL,105,00974150,36105,Sullivan
1301,USC00307210,41.59170,-74.61420,387.10000,ROCK HILL 3 SW,105,00974150,36105,Sullivan
1302,USC00307250,42.75000,-76.83330,219.20000,ROMULUS,099,00974147,36099,Seneca
1303,USC00307252,41.91670,-73.96670,57.30000,RONDOUT,111,00974153,36111,Ulster
1304,USC00307260,41.92670,-74.89580,454.20000,ROSCOE,105,00974150,36105,Sullivan
1305,USC00307274,41.84810,-74.04720,37.20000,ROSENDALE 2 E,111,00974153,36111,Ulster
1306,USC00307282,40.80000,-73.63330,67.10000,ROSLYN,059,00974128,36059,Nassau
1307,USC00307291,42.92390,-73.78580,59.40000,ROUND LAKE 1 SE,091,00974143,36091,Saratoga
1308,USC00307317,42.28330,-74.56670,454.20000,ROXBURY,025,00974111,36025,Delaware
1309,USC00307329,42.42610,-78.19220,487.70000,RUSHFORD,003,00974100,36003,Allegany
1310,USC00307338,41.06670,-73.71670,129.50000,RYE LAKE AIRPORT,119,00974157,36119,Westchester
1311,USC00307348,44.11670,-74.66670,537.10000,SABATTIS 3 NE,089,00977309,36089,St. Lawrence
1312,USC00307356,44.05000,-74.63330,527.90000,SABATTIS WHITNEY PARK,041,00974119,36041,Hamilton
1313,USC00307382,43.00000,-74.68330,107.00000,ST JOHNSVILLE,057,00974127,36057,Montgomery
